-5.421351860229395303e-02 -2.091599719409565350e-01 -3.913846696739373687e-01
-1.927391037969383991e-01 3.221741669633459426e-01 2.088978354236825929e-01
-1.297538998892750484e-01 1.573288245368055782e-01 4.009596889314576140e-02
3.908518225601585044e-02 -5.020535240210274308e-01 2.802411301956480028e-01
1.395239374463937421e-01 -4.654734527716394288e-01 3.248003489520142478e-02
-8.625595792343426771e-02 1.103528040923626163e-01 -4.295162651888388000e-02
-1.104028268736019780e-01 3.992705010676410038e-01 3.626341907615545646e-01
-3.143949615624655469e-03 -3.462578476841779440e-01 1.801927073030137605e-01
1.523864684781685852e-01 -4.375243046749347497e-01 -1.060559949793615092e-01
-1.452052818299084391e-01 -1.092488664713189700e-01 -3.322565194101167463e-01
1.811307742161864520e-01 1.981539969962967107e-01 -4.490304819320292129e-01
4.849010063721048008e-02 -1.815674464872135685e-01 1.727434234129252011e-01
2.457120520821125531e-01 -5.644633642006305907e-01 2.240107617055718259e-01
5.197466324053451325e-02 -1.764714864430474706e-01 -2.667413833902655407e-01
2.773812004946527576e-01 -1.704285322777569778e-02 -3.765563434891904260e-01
2.101381180635079893e-01 -9.935148609106249362e-02 -2.782870917178038583e-01
2.993495230186095091e-01 -2.987502303133683368e-01 4.788110586308939043e-01
2.158388234845406706e-01 1.329543793559759823e-01 -1.587444602496842772e-01
2.569038715157527797e-01 2.906485364697265483e-01 -1.667275677805562517e-01
2.116414773701998375e-01 -1.058859913724534696e-01 -1.801160053703629582e-01
-1.404055892464922684e-03 -1.346558459748479208e-01 2.087575288216533265e-01
1.810695971813282845e-01 1.405403510856638172e-01 3.304815639060434962e-02
3.161977487450844948e-01 2.523193974527026540e-01 -2.426487634564983009e-01
4.385478665860722547e-01 3.896942644338696055e-02 -1.838561524497380195e-01
2.493808589954886745e-01 -6.165619309311429208e-02 -3.026794671566286343e-01
1.218949782149300054e-01 -1.316775031886277258e-01 -1.865129675139282350e-01
5.192312529144155198e-02 1.312490200477386681e-01 -4.077428007925834597e-01
5.866690265260635084e-02 3.498394536658666065e-01 -3.012830894697856587e-01
-1.164704898038211867e-01 1.918886126788262869e-01 -2.905753921840299459e-01
7.756034709532903804e-02 -7.173888535867256611e-02 -2.755781693141307054e-01
9.243863537901628180e-02 6.603141005889719140e-02 -3.324119660017265110e-01
-5.968504512025431252e-02 1.750687062466670940e-01 -5.418895916449391059e-01
-5.038630916846299074e-02 2.511508665736289503e-01 -4.747288896226463661e-01
-3.078091715937798095e-02 3.819197303643628860e-02 -3.188114651874577876e-01
8.366935496400607075e-03 -8.167355012660987290e-02 -5.358656522049285442e-01
6.649280389289462245e-03 1.384875735025979937e-01 -2.373043509337638968e-01
6.538791935716735393e-02 5.189608230264411981e-01 -7.410594210531720738e-02
-4.557506615333103972e-02 2.683995889555039135e-02 -2.050237202631812750e-01
-2.441989611688013262e-01 -2.350484899684756046e-01 -9.767306381927925996e-02
-8.298255995881453906e-02 1.837889472176657546e-01 -4.817100245062833630e-01
-7.910887625738656503e-02 5.444384001343098856e-01 -2.088363750915903372e-01
-2.234148729325103472e-02 9.267656506194044130e-02 2.766470809466959890e-01
1.099540499690888906e-01 -4.375327766034091126e-01 4.149850080008607445e-03
-1.414694133614585736e-01 -3.578884228466002182e-01 -2.387406973675811062e-01
-2.405336337719920226e-01 4.389269572945101450e-01 -1.208182909343007566e-01
-5.230970654314212598e-02 4.982909269728600932e-01 4.135594062994307762e-01
-1.129414201651828820e-01 -3.632776225888588451e-02 5.204266809373766511e-01
-3.186196502103827433e-01 -3.808198558766250907e-01 -7.364242257619668663e-02
-4.279112690444607514e-01 -1.219064685981575274e-01 1.189460722596178410e-01
-2.244207491333138904e-01 6.665711074168787498e-01 4.318367526908978293e-02
-2.385352662625685738e-01 3.881316488460003766e-01 6.770876615650651686e-01
-5.368909332714660865e-01 -8.491843168129133979e-01 1.652224331309848360e-01
-3.597443969511545658e-01 -6.469501911957251661e-01 1.410163881972160971e-03
-3.669135808378949926e-01 2.721263615709968997e-01 -2.820759129670977194e-01
-3.001882980548172264e-01 5.486299196958881463e-01 2.965127469221278678e-01
-2.672982553150704543e-01 -3.971531217479453701e-01 5.383707734538403233e-01
-3.419410154267205071e-01 -7.453674495129380961e-01 1.383761837306992648e-01
-2.422962435700739547e-01 -2.429678668238350048e-01 -1.672325353969789374e-01
-1.436583859507976554e-02 4.985274581476069056e-01 8.821396486212992882e-02
1.307389088073178662e-01 2.413428924949250279e-02 3.609190816765960319e-01
1.571166740056858246e-01 -7.844087043539387238e-01 4.698206283453510990e-01
2.523707971850413373e-02 -5.187833850381841083e-01 1.288971803531700766e-02
8.810437390643872935e-02 3.911567797684052383e-01 4.473812676788134490e-02
3.529880175942315401e-01 3.203315996050922765e-01 1.452070133645691485e-01
2.599006557343925272e-01 -1.753499258364349389e-01 5.235231368636497074e-01
3.349263531775396180e-02 -4.179871677068205948e-01 5.825926436788947393e-04
-1.091936525333851854e-01 2.114775660923159939e-02 -3.378533071096198048e-01
-8.327636551440965179e-03 2.842788165357750252e-01 9.668263946179954382e-02
-1.379430074083576874e-01 7.564135902145441293e-02 4.872169717837045860e-02
-9.181792163684372732e-02 -2.766262852621244051e-01 -1.233194562716959375e-01
-4.105419516486839560e-01 -2.144581145270941236e-01 -4.684965147367846083e-01
-1.664495188713053797e-01 9.481805011798458138e-02 -2.249752041320988161e-01
-2.725751985685745046e-02 8.446328368350659865e-02 2.678119334428027964e-02
-5.020931009326326522e-02 -3.619934945447877278e-02 2.626892680021271353e-02
-1.706042617518247761e-01 -1.302120820547058577e-01 -2.585056707341694127e-01
-1.208479019129133358e-01 9.362659185805088935e-02 -3.742065944676142286e-01
4.145066240353426079e-02 8.902458625005904569e-02 1.589804094913983001e-01
-1.268885893413227925e-02 1.021237019829622644e-01 -9.129171444360777155e-02
1.139921949812775503e-01 6.841442879977968627e-02 -2.160442416406603561e-01
-1.839130047815195068e-01 1.126053735008679807e-01 -2.597453761981344256e-01
-8.354243576713402120e-02 -9.789232723142732295e-02 -1.399222548190484638e-02
3.931088391476836308e-03 -2.106892878477050202e-01 2.034083252612536863e-02
-1.293482647265720431e-01 8.121018690424881836e-02 6.163341336590665021e-02
-3.639456837365150355e-01 2.964703310029062067e-01 -2.830430599195385422e-01
-1.639862904174714808e-01 2.589246863150028166e-01 1.944230919234429533e-01
-1.272336867035499530e-01 -3.076597091121101024e-01 4.333071058584833657e-02
-1.945035645622545384e-01 -3.639626437828169525e-01 -7.580132359816149634e-02
-3.379598281532788517e-01 2.535255164095837621e-01 2.780082714976232494e-01
-2.959312107952943860e-01 6.110956219118888200e-01 5.225394776898455440e-01
-9.442112334598057322e-02 8.696778269460256339e-02 1.727823829018473867e-01
-7.134562075829201100e-02 -7.221941498807052939e-01 2.613793872264654761e-01
-1.336663628067463194e-01 -2.688505887842362885e-01 -3.961657472929590307e-02
-1.852615971711321363e-01 3.481665553948596892e-01 5.443868371898550329e-01
-2.833820747504933735e-01 3.011159868979637055e-01 4.352604425268646882e-01
-2.043994982067648403e-01 -4.290582752281744683e-01 1.527791653328095245e-01
-8.964395803016270148e-02 -5.616692696069202073e-01 -1.686824620121389895e-01
-1.168215733363280190e-01 -4.147252834778819564e-03 5.578212362001788716e-01
-1.686337969068644194e-01 4.459589946058345467e-01 2.709473943178502542e-01
-2.214935453447690605e-01 5.014792631814102980e-02 1.250679137138271391e-01
4.192324902071480758e-03 -3.630497894494157385e-01 -6.730020028884309280e-02
1.630636635659063749e-01 -4.644862959493385457e-01 -4.534198399886438940e-02
3.268566770108923270e-01 7.756423672719839346e-02 5.281730659136559813e-01
2.265777794073519924e-01 3.465396099609864278e-01 2.764339986194597198e-01
4.909568530484021420e-01 -2.262756367154648146e-02 -1.860671984572931648e-01
7.139737636044971580e-01 -4.633907324542504980e-01 4.274937545631284086e-02
6.589775255483011351e-01 -2.877239794200295853e-01 3.927419863124128052e-01
6.979660860279213175e-01 2.942035986142290116e-01 5.622463033878660754e-02
8.087895647807854527e-01 3.248272479191487982e-01 -4.381209126706140516e-02
7.484006552734715489e-01 -1.675920187145903684e-01 1.018401648788761771e-01
7.390805685918255818e-01 -3.553402970668331218e-01 -2.368418122148776839e-01
6.657208104524797720e-01 3.302630177564335606e-02 2.453712444796153358e-01
3.591549185492749485e-01 2.856848132387730943e-01 -1.764662302605916888e-01
4.263585206413114115e-01 1.507465763423746496e-01 -5.031686011169442807e-01
3.862589181061412691e-01 -2.127137938203230161e-01 -5.409741833340142581e-01
3.806715383431520938e-01 -2.387458053880793518e-01 -4.272231835441753223e-01
3.041300778416685113e-01 7.020012320001141337e-02 -4.315712647752623088e-02
3.138821266151552991e-01 4.635955302265900579e-01 -5.045147931767964833e-01
3.167697821697941230e-01 3.954510552942946955e-01 -7.155664552297633652e-01
2.630094957433602998e-01 -2.395114689788560847e-01 -7.580766632320387055e-01
3.432850242030938137e-01 -1.415150183636015857e-01 -3.557053448585101862e-01
1.273039496981134555e-01 1.511480028664844433e-01 -4.598785587155992949e-01
